"name","longitude","latitude","prov","date","key"
"Firoloida desmarestia","35.51666667","34.21666667","obis",NA,"0124d8a4-0705-4542-9537-6aa550a8f6c7"
"Firoloida desmarestia","35.46666667","33.96666667","obis",NA,"0155af94-4c0a-4e03-bed0-9967a49eb230"
"Firoloida desmarestia","83.7404","9.1103","obis",NA,"01b9bc24-5cf4-42a7-bb4e-c46a03667680"
"Firoloida desmarestia","-125.9830017","6.166999817","obis",1975-01-28,"0379d505-4c13-4c2e-9898-8e3f4eaafeed"
"Firoloida desmarestia","63.420277","-19.678333","obis",NA,"09836f23-780a-4039-819b-ca2976e514c8"
"Firoloida desmarestia","35.48333333","33.98333333","obis",NA,"0b8041b6-9d05-4796-ba4c-deeecf736f00"
"Firoloida desmarestia","-101.1500015","15.99833012","obis",NA,"0d156cca-67bf-4e19-a58e-fe78ba7f7c68"
"Firoloida desmarestia","35.53333333","34.41666667","obis",NA,"114ca0df-c5cb-4542-a8f5-a0bcd6ddc8e9"
"Firoloida desmarestia","-86.55963898","30.41911125","obis",NA,"151da4da-0067-4241-b10c-09eea0632bcd"
"Firoloida desmarestia","-92.05000305","-1.850000024","obis",NA,"2186bfe4-99f3-42c6-bc26-ada284aabac6"
"Firoloida desmarestia","35.46666667","33.95","obis",NA,"25d8ddc6-6a5c-486e-b6d6-5e327617d000"
"Firoloida desmarestia","-118.9670029","-7.699999809","obis",1975-01-12,"26e0e5cd-0d5e-4ef6-9dcd-6cad45ac3837"
"Firoloida desmarestia","35.43333333","34.2","obis",NA,"27dfe0d0-6eeb-4f74-9973-6480412cc318"
"Firoloida desmarestia","35.5","34.1","obis",NA,"332faf88-60e7-42cd-b081-94bfe2426bab"
"Firoloida desmarestia","-92.03299713","-12.31700039","obis",NA,"382c7056-734f-4263-ab10-2a3616b660c8"
"Firoloida desmarestia","-94.02115631","18.39526176","obis",NA,"41ab0fdf-bc81-4732-ba92-693376532b0b"
"Firoloida desmarestia","35.5","34","obis",NA,"41d3fe2e-e0c9-44da-b4d5-e3635d6b9ed5"
"Firoloida desmarestia","35.5","34","obis",NA,"42fc663a-bcb9-4aee-af12-5166fdd5eb8b"
"Firoloida desmarestia","35.5","34.1","obis",NA,"4316b0b7-8804-4106-9a6f-ecedeb97b9c3"
"Firoloida desmarestia","35.5","33.91666667","obis",NA,"4681089b-753a-4257-a20b-78177d09b20b"
"Firoloida desmarestia","17.2735","40.028","obis",NA,"46fa91e2-b88d-48bc-bda0-e1cfa3e570c5"
"Firoloida desmarestia","25","35.16699982","obis",NA,"49bb4ed2-8700-4e80-b040-d42061be6adc"
"Firoloida desmarestia","35.43333333","34.2","obis",NA,"500e9d5d-e43d-41ce-914c-a5131cfd70c3"
"Firoloida desmarestia","-97.63271332","22.33607483","obis",NA,"520a949c-a41f-4757-b3bc-13b75596ba87"
"Firoloida desmarestia","55.666668","-4.582778","obis",NA,"5364e890-6d0e-4772-af27-96c05d68a883"
"Firoloida desmarestia","25","35.16699982","obis",NA,"53eede9e-69af-4f53-b008-bae74a61a816"
"Firoloida desmarestia","-97.44389343","22.40377617","obis",NA,"56e249a8-fe0c-4090-8561-961ae98f3b4b"
"Firoloida desmarestia","35.53333333","34.05","obis",NA,"5a674f07-e257-4924-925a-39dc4c1a2293"
"Firoloida desmarestia","-87.88371277","21.57045364","obis",NA,"5bd875f2-c0d8-4b6d-8a3f-42f8f2dca8de"
"Firoloida desmarestia","28.57016667","33.60483333","obis",NA,"5f961497-8e1a-49e8-8714-fdb3c7f94ea0"
"Firoloida desmarestia","35.48333333","33.98333333","obis",NA,"5fcadbb1-a53f-4188-b8e0-1a902cfd7b16"
"Firoloida desmarestia","-79.92888641","27.47971916","obis",1975-01-24,"6d3ed1d9-0c65-43e0-b5bc-0cd8b837157c"
"Firoloida desmarestia","-86.87680817","29.92892647","obis",NA,"6e1f1c00-71dc-4b11-a5b9-826f688fdb2b"
"Firoloida desmarestia","-55.939999","-34.349998","obis",NA,"6f8a165d-9a97-4bb4-9b34-791391055356"
"Firoloida desmarestia","63.42027664","-19.67833328","obis",NA,"70174a7a-6047-4c0c-96f7-1557d1dcfc4f"
"Firoloida desmarestia","35.53333333","34.41666667","obis",NA,"763cab90-7f06-4b65-89a8-3bd687869b0c"
"Firoloida desmarestia","35.5","34.2","obis",NA,"79db9821-778a-47a6-905b-ba3741c9e2a1"
"Firoloida desmarestia","-94.13179779","18.21105766","obis",NA,"7b2ed7fc-9e9c-42c3-837f-6d828ddcd669"
"Firoloida desmarestia","35.5","33.93333333","obis",NA,"7e28787d-255a-432f-9b72-2a41193a35d3"
"Firoloida desmarestia","-112.0169983","6.199999809","obis",1975-01-18,"7f7e2ae1-75bc-49b6-9938-fab4e02eb391"
"Firoloida desmarestia","55.666668","-4.582778","obis",NA,"83ef05c0-7a57-4831-9e1b-6b0a07f3c1c7"
"Firoloida desmarestia","-54.36600113","14.2821703","obis",NA,"8a071fa1-78f2-47d5-a9de-10332e7148de"
"Firoloida desmarestia","-82.34069061","24.78056526","obis",NA,"8a872a94-aafd-477d-a345-ea9a034ae014"
"Firoloida desmarestia","44.216667","-20.383333","obis",NA,"8c7a1760-4c98-4bee-bb20-29cf3d54de1b"
"Firoloida desmarestia","-97.0777359","27.28079605","obis",NA,"8cd8c277-3164-4878-a5cf-3afcb1620ce7"
"Firoloida desmarestia","-119.0250015","0.391669989","obis",1975-01-19,"8cf9a16b-6cd5-48b7-ae3b-f2c371d97213"
"Firoloida desmarestia","-118.8499985","6.083000183","obis",1975-01-06,"9f3f4c90-21a5-44d1-8b87-b27ad526ee61"
"Firoloida desmarestia","-112.0250015","5.5","obis",NA,"a1305f5c-50a8-4276-b728-c511d84d0f3f"
"Firoloida desmarestia","-84.19126892","26.96666908","obis",NA,"a6487095-ab40-4191-b1b4-8aa8a2ec934e"
"Firoloida desmarestia","-92.61405182","29.01935005","obis",NA,"ac1702db-a12c-4d59-8fee-188f8f054cbe"
"Firoloida desmarestia","-82.69072723","27.47027588","obis",NA,"acd9b520-0051-4502-99cd-64c1eddfe669"
"Firoloida desmarestia","44.216667","-20.383333","obis",NA,"aead635a-f96e-40ed-89a1-630744ed351d"
"Firoloida desmarestia","-88.93846893","23.25479317","obis",NA,"b2ed5a5d-6f46-4127-b4c6-d74b284ee778"
"Firoloida desmarestia","35.5","34.2","obis",NA,"b39b173c-ac40-40bb-abd8-27dea95d05b4"
"Firoloida desmarestia","-97.79373169","22.27995873","obis",NA,"bb117f2f-cd3e-41b1-97f2-025b58f1f3cb"
"Firoloida desmarestia","-92.04501343","28.13690186","obis",NA,"bc300e7a-1009-49bc-953c-d3e968d5e4e2"
"Firoloida desmarestia","-118.7249985","-2.367000103","obis",1975-01-19,"c023f72d-080e-4842-bf09-ecaf6cd49a11"
"Firoloida desmarestia","-96.60042572","27.12928772","obis",NA,"c1e2973a-9bc0-4a83-82ed-ce2f0fa837a9"
"Firoloida desmarestia","55.66666794","-4.582777977","obis",NA,"c50bc60c-e4e1-4439-a784-be45b02f228a"
"Firoloida desmarestia","-88.34420776","22.3022728","obis",NA,"c6c16b3a-98fd-458d-9331-e10888a7b77d"
"Firoloida desmarestia","35.58333333","34.1","obis",NA,"c85fdf90-8cc1-484a-b6b2-077bd950ff31"
"Firoloida desmarestia","-83.20791626","27.30173683","obis",NA,"cdae0979-7814-47fd-af28-e53bc9e5daec"
"Firoloida desmarestia","44.21666718","-20.38333321","obis",NA,"cdb03049-c08b-489d-8601-07945e4ab4be"
"Firoloida desmarestia","35.5","34.1","obis",NA,"d2758f6b-491f-4414-9e1e-57702ab11cd8"
"Firoloida desmarestia","-93.84389496","18.6886692","obis",NA,"d3749fc7-2b74-478d-b0f6-f175a629c0cb"
"Firoloida desmarestia","-82.8923111","23.02654839","obis",NA,"d3a4f753-9802-4e65-b5c9-dbde1a457a5d"
"Firoloida desmarestia","-93.08989716","29.74850845","obis",NA,"d3bf0ba4-2286-4d06-9cd7-785e4d4b8046"
"Firoloida desmarestia","-54.36600113","14.2821703","obis",NA,"da1427e8-b533-46e4-ad2c-f665834b80f4"
"Firoloida desmarestia","-79.88513947","27.65306091","obis",1975-01-03,"dcabecf5-c50d-46b3-bbf3-b30e246ff96f"
"Firoloida desmarestia","-97.369133","27.37338638","obis",NA,"df0c9f16-e73f-442d-b2fa-d98d4a81af33"
"Firoloida desmarestia","35.5","34","obis",NA,"e3fa1126-8bbd-4dba-98d8-a8b065132afc"
"Firoloida desmarestia","-86.66938782","30.25043488","obis",NA,"e495fd12-dbf6-4afe-9d72-46fc49c5cb1a"
"Firoloida desmarestia","9.81834","43.03715","obis",NA,"e71bf1cf-306f-4416-8d26-b15373622f30"
"Firoloida desmarestia","35.5","34.1","obis",NA,"e85a283a-ba72-45c2-8424-11ab8b85435b"
"Firoloida desmarestia","63.420277","-19.678333","obis",NA,"e8780972-2594-4dce-9be6-9e40dfbded57"
"Firoloida desmarestia","-105.4329987","7.199999809","obis",NA,"ef544041-7c60-44af-8104-4dbf49535483"
"Firoloida desmarestia","35.56666667","34.55","obis",NA,"f1025387-6d5f-43f8-871b-10433340379a"
"Firoloida desmarestia","35.58333333","34.56666667","obis",NA,"f1333282-f339-4322-ad53-2f4c77405b11"
"Firoloida desmarestia","-82.88726044","23.02514648","obis",NA,"f591a5fe-5c45-4794-a026-ff3f1d5c3a4d"
"Firoloida desmarestia","35.43333333","34.1","obis",NA,"f74c5979-f18e-4458-8b4c-864bffefcbed"
"Firoloida desmarestia","-112.4670029","5.166999817","obis",NA,"f97afbb9-5d66-466d-8d83-b2ef36b72259"
"Firoloida desmarestia","22.33183333","35.842","obis",NA,"fb0634f7-78b3-46ed-b54f-6ddb595d957e"
"Firoloida desmarestia Lesueur, 1817","97.81304","9.067691","gbif",2023-03-25,"4080967631"
"Firoloida desmarestia Lesueur, 1817","6.77323","43.40714","gbif",2021-03-20,"3830340492"
"BOLD:ACV1305","-79.219","8.645","gbif",2019-04-12,"4038709948"
"BOLD:ACV1305","-79.219","8.645","gbif",2019-04-12,"4038673966"
"Firoloida desmarestia Lesueur, 1817","-117.5371","32.7042","gbif",2019-07-13,"2416975007"
"Firoloida desmarestia Lesueur, 1817","145.432584","-14.677148","gbif",2018-11-30,"2432510152"
"BOLD:ACV1305","-117.883","33.5667","gbif",2018-11-14,"2249213743"
"BOLD:ACQ7212",NA,NA,"gbif",2017-06-23,"3442422365"
"BOLD:ACQ7212",NA,NA,"gbif",2017-06-23,"3443477271"
"BOLD:ACQ7212",NA,NA,"gbif",2017-06-23,"3442417157"
"Firoloida desmarestia Lesueur, 1817","-79.9513","27.4645","gbif",2017-06-23,"1675831028"
"Firoloida desmarestia Lesueur, 1817","-79.9513","27.4645","gbif",2017-06-23,"1675873350"
"Firoloida desmarestia Lesueur, 1817","-79.9513","27.4645","gbif",2017-06-23,"1676002052"
"Firoloida desmarestia Lesueur, 1817","-79.9513","27.4645","gbif",2017-06-23,"3028037113"
"Firoloida desmarestia Lesueur, 1817","-79.9513","27.4645","gbif",2017-06-23,"3028038155"
"Firoloida desmarestia Lesueur, 1817","-79.9532","27.4549","gbif",2017-06-19,"1676029385"
"Firoloida desmarestia Lesueur, 1817","-79.9513","27.4645","gbif",2017-06-23,"3028046320"
"Firoloida desmarestia Lesueur, 1817","-79.9532","27.4549","gbif",2017-06-19,"3028047201"
"Firoloida desmarestia Lesueur, 1817",NA,NA,"gbif",2017-06-19,"3818423613"
"Firoloida desmarestia Lesueur, 1817",NA,NA,"gbif",2017-06-23,"3818014657"
"Firoloida desmarestia Lesueur, 1817","-79.949997","27.459999","gbif",2017-06-23,"3818438632"
"Firoloida desmarestia Lesueur, 1817","-79.949997","27.459999","gbif",2017-06-23,"4008318334"
"BOLD:ACQ7212",NA,NA,"gbif",2017-08-16,"3442450384"
"BOLD:ACQ7212",NA,NA,"gbif",2017-08-16,"3443462404"
"Firoloida desmarestia Lesueur, 1817","-79.885","27.4977","gbif",2017-08-16,"1675814925"
"Firoloida desmarestia Lesueur, 1817","-79.885","27.4977","gbif",2017-08-16,"3028092407"
"Firoloida desmarestia Lesueur, 1817","-79.885","27.4977","gbif",2017-08-16,"3028097496"
"Firoloida desmarestia Lesueur, 1817","-79.885","27.4977","gbif",2017-08-16,"1675922376"
"Firoloida desmarestia Lesueur, 1817","-79.885","27.4977","gbif",2017-08-16,"3028031308"
"Firoloida desmarestia Lesueur, 1817","-79.885","27.4977","gbif",2017-08-16,"1676028743"
"Firoloida desmarestia Lesueur, 1817",NA,NA,"gbif",2017-08-16,"3818462815"
"Firoloida desmarestia Lesueur, 1817",NA,NA,"gbif",2017-08-16,"3818424673"
"BOLD:ACV1305","-79.29","8.64","gbif",2016-03-23,"4038824860"
"BOLD:ACV1305","-109.213","24.31","gbif",2015-02-23,"3442422407"
"Firoloida desmarestia Lesueur, 1817","-109.213","24.31","gbif",2015-02-23,"1317916491"
"Firoloida desmarestia Lesueur, 1817","-109.213","24.31","gbif",2015-02-23,"3028128823"
"Firoloida desmarestia Lesueur, 1817","-109.209999","24.309999","gbif",2015-02-23,"3818042813"
"BOLD:ACV1305","-117.917","33.6","gbif",2014-09-02,"2249217099"
"Firoloida desmarestia Lesueur, 1817","38","22.71","gbif",2013-05-01,"2570152581"
"BOLD:ACV1305","144.775","14.599","gbif",2010-03-26,"2251023208"
"BOLD:ACV1305","144.775","14.599","gbif",2010-03-26,"2251023463"
"Firoloida desmarestia Lesueur, 1817","-112.0167","27.309583","gbif",2007-01-20,"1418761960"
"Firoloida desmarestia Lesueur, 1817","-111.260278","26.431111","gbif",2007-01-26,"1418762031"
"Firoloida desmarestia Lesueur, 1817","-110.626667","26.480556","gbif",2007-01-22,"1418762272"
"Firoloida desmarestia Lesueur, 1817","-110.976389","25.995833","gbif",2007-01-27,"1418762656"
"Firoloida desmarestia Lesueur, 1817","-113.433611","29.089167","gbif",2007-07-24,"1418762961"
"Firoloida desmarestia Lesueur, 1817","-112.948611","29.364722","gbif",2007-07-23,"1418762515"
"Firoloida desmarestia Lesueur, 1817","-112.984444","28.7475","gbif",2007-07-26,"1418763014"
"Firoloida desmarestia Lesueur, 1817","-112.196667","28.888056","gbif",2007-07-31,"1418762249"
"Firoloida desmarestia Lesueur, 1817","-112.759444","28.301667","gbif",2007-07-26,"1418763206"
"Firoloida desmarestia Lesueur, 1817","-111.766944","28.2325","gbif",2007-07-01,"1418762011"
"Firoloida desmarestia Lesueur, 1817","-112.366694","27.640833","gbif",2007-07-27,"1418763028"
"Firoloida desmarestia Lesueur, 1817","-111.626389","28.017778","gbif",2007-07-30,"1418762440"
"Firoloida desmarestia Lesueur, 1817","-111.323611","27.882778","gbif",2007-07-01,"1418762558"
"Firoloida desmarestia Lesueur, 1817","-111.015","27.753333","gbif",2007-07-02,"1418763280"
"Firoloida desmarestia Lesueur, 1817","-111.204167","27.216111","gbif",2007-07-28,"1418763158"
"Firoloida desmarestia Lesueur, 1817","-111.204167","27.216111","gbif",2007-07-29,"1418763184"
"Firoloida desmarestia Lesueur, 1817","-111.204167","27.216111","gbif",2007-07-29,"1418763156"
"Firoloida desmarestia Lesueur, 1817","-111.204167","27.216111","gbif",2007-07-29,"1418763161"
"Firoloida desmarestia Lesueur, 1817","-114.066944","31.422222","gbif",2007-07-19,"1418761946"
"Firoloida desmarestia Lesueur, 1817","-111.846944","26.995833","gbif",2007-07-29,"1418762749"
"Firoloida desmarestia Lesueur, 1817","-111.846944","26.995833","gbif",2007-07-29,"1418762810"
"Firoloida desmarestia Lesueur, 1817","-111.846944","26.995833","gbif",2007-07-29,"1418762793"
"Firoloida desmarestia Lesueur, 1817","-111.846944","26.995833","gbif",2007-07-29,"1418762819"
"Firoloida desmarestia Lesueur, 1817","-111.100278","26.521944","gbif",2007-07-28,"1418763012"
"Firoloida desmarestia Lesueur, 1817","-114.089167","31.111111","gbif",2007-07-20,"1418762178"
"Firoloida desmarestia Lesueur, 1817","-114.268056","30.714444","gbif",2007-07-21,"1418762698"
"Firoloida demarestia Lesueur, 1817","-55","14","gbif",2006-04-25,"3349818559"
"Firoloida demarestia Lesueur, 1817","-55","14","gbif",2006-04-25,"3349837529"
"BOLD:ACQ7212","-55","14","gbif",2006-04-25,"2250080329"
"BOLD:ACQ7212","-55","14","gbif",2006-04-25,"2250081657"
"Firoloida desmarestia Lesueur, 1817","-111.951667","27.835833","gbif",2005-11-23,"1418763228"
"Firoloida desmarestia Lesueur, 1817","-111.847222","26.995833","gbif",2005-11-22,"1418763011"
